"","number","year","species","type","InpN","lenbin","obs_value","label","pred_value","nll","pearson"
"515",1,21,"Atlantic_mackerel",0,12,5,0,"survey",8.13709e-11,0.016817,-3.12482127488917e-05
"516",1,22,"Atlantic_mackerel",0,11,1,0,"survey",0.000465731,-0.00169199,-0.0715754217591486
"517",1,22,"Atlantic_mackerel",0,11,2,0.0316418628906093,"survey",0.452307,-0.927334,-2.0745132314176
"518",1,22,"Atlantic_mackerel",0,11,3,0.968358137109391,"survey",0.516239,6.69353,2.08700662272798
"519",1,22,"Atlantic_mackerel",0,11,4,0,"survey",0.0309883,-0.00630721,-0.583841845023119
"520",1,22,"Atlantic_mackerel",0,11,5,0,"survey",8.35614e-11,0.0153864,-3.03179056004863e-05
"521",1,23,"Atlantic_mackerel",0,16,1,0,"survey",0.000292395,-0.00171664,-0.0683982455915355
"522",1,23,"Atlantic_mackerel",0,16,2,0.388210489326188,"survey",0.326796,1.0679,0.429726830510839
"523",1,23,"Atlantic_mackerel",0,16,3,0.611789510673812,"survey",0.617329,-0.0915004,-0.0282014463093777
"524",1,23,"Atlantic_mackerel",0,16,4,0,"survey",0.0555823,-0.0101085,-0.943035948413421
"525",1,23,"Atlantic_mackerel",0,16,5,0,"survey",1.21066e-10,0.0217873,-4.40119983640825e-05
"526",1,24,"Atlantic_mackerel",0,15,1,0,"survey",0.000840591,-0.00319256,-0.112289202508523
"527",1,24,"Atlantic_mackerel",0,15,2,0.184560499084762,"survey",0.587863,-3.20726,-2.03722258094599
"528",1,24,"Atlantic_mackerel",0,15,3,0.815439500915238,"survey",0.361107,9.9549,2.92820502327584
"529",1,24,"Atlantic_mackerel",0,15,4,0,"survey",0.0501894,-0.00932367,-0.867664105515493
"530",1,24,"Atlantic_mackerel",0,15,5,0,"survey",1.16027e-10,0.0204893,-4.17181615127033e-05
"531",1,25,"Atlantic_mackerel",0,4,1,0,"survey",0.00127141,-0.00101678,-0.0713136733032313
"532",1,25,"Atlantic_mackerel",0,4,2,0.538258058195356,"survey",0.82837,-0.928603,-0.637504743337915
"533",1,25,"Atlantic_mackerel",0,4,3,0.461741941804644,"survey",0.157626,1.984,1.53198761650204
"534",1,25,"Atlantic_mackerel",0,4,4,0,"survey",0.0127326,-0.00193793,-0.225677646212468
"535",1,25,"Atlantic_mackerel",0,4,5,0,"survey",4.03596e-11,0.005886,-1.27058411764039e-05
"536",1,26,"Atlantic_mackerel",0,14,1,0,"survey",0.000485569,-0.00221181,-0.0824497786534324
"537",1,26,"Atlantic_mackerel",0,14,2,0.924385714285714,"survey",0.472772,8.66894,2.45756642949769
"538",1,26,"Atlantic_mackerel",0,14,3,0.0756142857142857,"survey",0.514899,-2.03154,-2.29059909666145
"539",1,26,"Atlantic_mackerel",0,14,4,0,"survey",0.0118429,-0.00668139,-0.407186198194389
"540",1,26,"Atlantic_mackerel",0,14,5,0,"survey",3.66837e-11,0.0207346,-2.26621225837299e-05
"541",1,27,"Atlantic_mackerel",0,6,1,0,"survey",0.000293354,-0.000645702,-0.0419538317677897
"542",1,27,"Atlantic_mackerel",0,6,2,0.412602371348246,"survey",0.33262,0.53268,0.33970013675037
"543",1,27,"Atlantic_mackerel",0,6,3,0.587397628651754,"survey",0.623626,-0.212023,-0.112373091577433
"544",1,27,"Atlantic_mackerel",0,6,4,0,"survey",0.0434604,-0.00364314,-0.510648998824045
"545",1,27,"Atlantic_mackerel",0,6,5,0,"survey",4.97623e-11,0.0087034,-1.72792881797833e-05
"546",1,28,"Atlantic_mackerel",0,4,1,0,"survey",0.000860364,-0.000860644,-0.0586639241783227
"547",1,28,"Atlantic_mackerel",0,4,2,0.322635857937527,"survey",0.599812,-0.800349,-0.715777868767655
"548",1,28,"Atlantic_mackerel",0,4,3,0.677364142062473,"survey",0.355246,1.74711,1.08088772004915
"549",1,28,"Atlantic_mackerel",0,4,4,0,"survey",0.0440821,-0.00243444,-0.419914753253562
"550",1,28,"Atlantic_mackerel",0,4,5,0,"survey",4.41988e-11,0.00584967,-1.32964356125993e-05
"551",1,29,"Atlantic_mackerel",0,2,1,0,"survey",0.000411087,-0.000282686,-0.0286735766865594
"552",1,29,"Atlantic_mackerel",0,2,2,1,"survey",0.411004,1.77679,1.29928468385731
"553",1,29,"Atlantic_mackerel",0,2,3,0,"survey",0.548602,-0.00172123,-1.04747505936896
"554",1,29,"Atlantic_mackerel",0,2,4,0,"survey",0.0399828,-0.00119771,-0.282781894752829
"555",1,29,"Atlantic_mackerel",0,2,5,0,"survey",5.03714e-11,0.0028987,-1.00370712859878e-05
"556",1,30,"Atlantic_mackerel",0,10,1,0,"survey",0.000254532,-0.00093429,-0.0504511645058863
"557",1,30,"Atlantic_mackerel",0,10,2,1,"survey",0.300347,12.0194,4.03711435584635
"558",1,30,"Atlantic_mackerel",0,10,3,0,"survey",0.633865,-0.00875055,-2.51766757138428
"559",1,30,"Atlantic_mackerel",0,10,4,0,"survey",0.0655334,-0.0064824,-0.809527022402588
"560",1,30,"Atlantic_mackerel",0,10,5,0,"survey",7.3894e-11,0.0141105,-2.71834508478964e-05
"561",1,31,"Atlantic_mackerel",0,9,1,0,"survey",0.000189501,-0.000575463,-0.0412978086585717
"562",1,31,"Atlantic_mackerel",0,9,2,0,"survey",0.238781,-0.00699727,-1.46595668421683
"563",1,31,"Atlantic_mackerel",0,9,3,1,"survey",0.659948,3.73525,1.25577470160205
"564",1,31,"Atlantic_mackerel",0,9,4,0,"survey",0.101082,-0.006224,-0.953801866217508
"565",1,31,"Atlantic_mackerel",0,9,5,0,"survey",1.27603e-10,0.012208,-3.38884493596269e-05
"566",1,32,"Atlantic_mackerel",0,12,1,0,"survey",0.000165479,-0.000604704,-0.0445617324618332
"567",1,32,"Atlantic_mackerel",0,12,2,0.126688293458935,"survey",0.20696,-0.745911,-0.611237387955422
"568",1,32,"Atlantic_mackerel",0,12,3,0.873311706541065,"survey",0.655582,3.00007,0.931525611229196
"569",1,32,"Atlantic_mackerel",0,12,4,0,"survey",0.137293,-0.00866591,-1.28355599799931
"570",1,32,"Atlantic_mackerel",0,12,5,0,"survey",2.38695e-10,0.0155262,-5.35195291459108e-05
"571",1,33,"Atlantic_mackerel",0,5,1,0,"survey",0.000194351,-0.000332331,-0.0311729850992811
"572",1,33,"Atlantic_mackerel",0,5,2,0.75043218607575,"survey",0.211829,4.74288,2.61674385090782
"573",1,33,"Atlantic_mackerel",0,5,3,0.24956781392425,"survey",0.623063,-1.14168,-1.05804473367072
"574",1,33,"Atlantic_mackerel",0,5,4,0,"survey",0.164913,-0.0037024,-0.908055615036876
"575",1,33,"Atlantic_mackerel",0,5,5,0,"survey",4.54198e-10,0.00614775,-4.76549053088976e-05
"576",1,34,"Atlantic_mackerel",0,9,1,0,"survey",0.000325889,-0.00106317,-0.0541571878885896
"577",1,34,"Atlantic_mackerel",0,9,2,0.406268973891925,"survey",0.285487,1.28879,0.67815693779007
"578",1,34,"Atlantic_mackerel",0,9,3,0.593731026108075,"survey",0.549898,0.407912,0.177329765108407
"579",1,34,"Atlantic_mackerel",0,9,4,0,"survey",0.164289,-0.00666091,-1.21597738465812
"580",1,34,"Atlantic_mackerel",0,9,5,0,"survey",7.88912e-10,0.0105693,-8.42627319756486e-05
"581",1,35,"Atlantic_mackerel",0,5,1,0,"survey",0.0015695,-0.00137623,-0.0885861162936947
"582",1,35,"Atlantic_mackerel",0,5,2,0.073639982308713,"survey",0.971403,-0.95029,-2.036793466245
"583",1,35,"Atlantic_mackerel",0,5,3,0.926360017691287,"survey",0.0213297,17.4586,13.8565705244079
"584",1,35,"Atlantic_mackerel",0,5,4,0,"survey",0.00569748,-0.00202054,-0.168782108056512
"585",1,35,"Atlantic_mackerel",0,5,5,0,"survey",5.01603e-11,0.00724885,-1.58367136742444e-05
"586",1,36,"Atlantic_mackerel",0,5,1,0,"survey",0.000549882,-0.000852091,-0.0524348166774711
"587",1,36,"Atlantic_mackerel",0,5,2,0.188861788617886,"survey",0.514242,-0.945893,-1.01459418069232
"588",1,36,"Atlantic_mackerel",0,5,3,0.811138211382114,"survey",0.482642,2.10325,1.05731114796014
"589",1,36,"Atlantic_mackerel",0,5,4,0,"survey",0.00256695,-0.00162209,-0.11329055565227
"590",1,36,"Atlantic_mackerel",0,5,5,0,"survey",3.95022e-11,0.00736823,-1.40538606795428e-05
"591",1,37,"Atlantic_mackerel",0,3,1,0,"survey",0.00032789,-0.000356224,-0.0313635138337527
"592",1,37,"Atlantic_mackerel",0,3,2,0,"survey",0.356791,-0.00245284,-1.03458832392406
"593",1,37,"Atlantic_mackerel",0,3,3,1,"survey",0.608363,1.48916,0.869686935420011
"594",1,37,"Atlantic_mackerel",0,3,4,0,"survey",0.0345183,-0.0017525,-0.321799471721133
"595",1,37,"Atlantic_mackerel",0,3,5,0,"survey",5.15508e-11,0.00434111,-1.24359318106847e-05
"596",1,38,"Atlantic_mackerel",0,15,1,0,"survey",0.000666758,-0.00284521,-0.100006849765404
"597",1,38,"Atlantic_mackerel",0,15,2,0.00370743054785034,"survey",0.501868,-0.278672,-2.72345514007342
"598",1,38,"Atlantic_mackerel",0,15,3,0.99629256945215,"survey",0.447504,11.9501,3.17725612608003
"599",1,38,"Atlantic_mackerel",0,15,4,0,"survey",0.0499612,-0.00931684,-0.865689320715001
"600",1,38,"Atlantic_mackerel",0,15,5,0,"survey",5.70886e-11,0.0215526,-2.92630996307637e-05
"601",1,39,"Atlantic_mackerel",0,12,1,0,"survey",0.000520327,-0.00197876,-0.0790185041619999
"602",1,39,"Atlantic_mackerel",0,12,2,0.0218017539197449,"survey",0.450005,-0.794161,-2.21121976996089
"603",1,39,"Atlantic_mackerel",0,12,3,0.978198246080255,"survey",0.501578,7.83291,2.33127695089078
"604",1,39,"Atlantic_mackerel",0,12,4,0,"survey",0.0478972,-0.00740287,-0.758133497479171
"605",1,39,"Atlantic_mackerel",0,12,5,0,"survey",6.53261e-11,0.0170804,-2.79984499570958e-05
"606",1,40,"Atlantic_mackerel",0,9,1,0,"survey",0.000316257,-0.00103618,-0.053350848165704
"607",1,40,"Atlantic_mackerel",0,9,2,0.849274109511178,"survey",0.338927,7.01566,2.62986727146595
"608",1,40,"Atlantic_mackerel",0,9,3,0.150725890488822,"survey",0.598923,-1.87165,-1.7374199757634
"609",1,40,"Atlantic_mackerel",0,9,4,0,"survey",0.0618331,-0.00578188,-0.745987868534067
"610",1,40,"Atlantic_mackerel",0,9,5,0,"survey",9.05797e-11,0.0125163,-2.85520104370953e-05
"611",1,41,"Atlantic_mackerel",0,8,1,0,"survey",0.000241604,-0.000705752,-0.0439639852606653
"612",1,41,"Atlantic_mackerel",0,8,2,0.145981589084024,"survey",0.275671,-0.742355,-0.698640841488469
"613",1,41,"Atlantic_mackerel",0,8,3,0.854018410915976,"survey",0.63452,2.02633,0.779388002462756
"614",1,41,"Atlantic_mackerel",0,8,4,0,"survey",0.0895675,-0.00543574,-0.846486857547121
"615",1,41,"Atlantic_mackerel",0,8,5,0,"survey",1.48936e-10,0.010728,-3.45179373659551e-05
"616",1,42,"Atlantic_mackerel",0,12,1,0,"survey",0.000315319,-0.00137801,-0.0615128279304407
"617",1,42,"Atlantic_mackerel",0,12,2,0.107677516824612,"survey",0.29822,-1.31629,-1.20868758361682
"618",1,42,"Atlantic_mackerel",0,12,3,0.892322483175388,"survey",0.591202,4.40224,1.35663486584653
"619",1,42,"Atlantic_mackerel",0,12,4,0,"survey",0.110262,-0.00840293,-1.15027996592134
"620",1,42,"Atlantic_mackerel",0,12,5,0,"survey",2.45019e-10,0.0154949,-5.42238692828168e-05
"621",1,1,"Spiny_dogfish",0,86,1,0.00153802087813713,"survey",1.20003e-12,2.96156,13020.1325205554
"622",1,1,"Spiny_dogfish",0,86,2,0.345522487528986,"survey",0.526816,-12.5372,-2.31633841993112
"623",1,1,"Spiny_dogfish",0,86,3,0.566151440701118,"survey",0.432786,13.0588,1.87999168431013
"624",1,1,"Spiny_dogfish",0,86,4,0.0867880508917591,"survey",0.0403133,5.73172,2.14655549598059
"625",1,1,"Spiny_dogfish",0,86,5,0,"survey",8.4418e-05,0.00145172,-0.0852053284718743
"626",1,2,"Spiny_dogfish",0,100,1,0.0232302860856445,"survey",0.0287394,-0.487397,-0.324969725870524
"627",1,2,"Spiny_dogfish",0,100,2,0.187614567907178,"survey",0.563835,-20.6446,-5.0103303594157
"628",1,2,"Spiny_dogfish",0,100,3,0.615071467571344,"survey",0.359413,33.0139,4.26445259135475
"629",1,2,"Spiny_dogfish",0,100,4,0.174083678435834,"survey",0.0479466,22.4501,5.76054879672037
"630",1,2,"Spiny_dogfish",0,100,5,0,"survey",6.62756e-05,0.00410643,-0.0814098274165963
"631",1,3,"Spiny_dogfish",0,33,1,0.00572115587359049,"survey",0.0417579,-0.378415,-1.0130553889134
"632",1,3,"Spiny_dogfish",0,33,2,0.173316542235592,"survey",0.641266,-7.48303,-3.35688768800422
"633",1,3,"Spiny_dogfish",0,33,3,0.718836486074166,"survey",0.272304,23.0101,4.91567339056681
"634",1,3,"Spiny_dogfish",0,33,4,0.102125815816652,"survey",0.0446262,2.79304,1.56360467108948
"635",1,3,"Spiny_dogfish",0,33,5,0,"survey",4.54525e-05,0.00259911,-0.0387289620310176
"636",1,4,"Spiny_dogfish",0,44,1,0,"survey",0.0434888,-0.0267192,-1.38329577459052
"637",1,4,"Spiny_dogfish",0,44,2,0.546466927462368,"survey",0.695464,-5.80306,-1.18513206006612
"638",1,4,"Spiny_dogfish",0,44,3,0.396646808798712,"survey",0.222027,10.1199,2.45819851044353
"639",1,4,"Spiny_dogfish",0,44,4,0.0568862637389206,"survey",0.0389886,0.949931,0.601248300945963
"640",1,4,"Spiny_dogfish",0,44,5,0,"survey",3.08218e-05,0.00517378,-0.0368260668548788
"641",1,5,"Spiny_dogfish",0,34,1,0.0322080391201196,"survey",0.0415889,-0.277794,-0.268221407405591
"642",1,5,"Spiny_dogfish",0,34,2,0.379695159529689,"survey",0.723468,-8.32376,-2.35668402482493
"643",1,5,"Spiny_dogfish",0,34,3,0.48912938399507,"survey",0.200586,14.8148,3.75664598493271
"644",1,5,"Spiny_dogfish",0,34,4,0.0989674173551222,"survey",0.0343363,3.56557,2.03378188758642
"645",1,5,"Spiny_dogfish",0,34,5,0,"survey",2.13812e-05,0.00524071,-0.0269622105918636
"646",1,6,"Spiny_dogfish",0,40,1,0.00133446588344602,"survey",0.0394294,-0.19007,-1.21335291619472
"647",1,6,"Spiny_dogfish",0,40,2,0.610578868224151,"survey",0.73395,-4.50139,-0.910773334927619
"648",1,6,"Spiny_dogfish",0,40,3,0.285674379697293,"survey",0.195105,4.35491,1.29681250383439
"649",1,6,"Spiny_dogfish",0,40,4,0.10241228619511,"survey",0.0314998,4.83412,2.52696257246317
"650",1,6,"Spiny_dogfish",0,40,5,0,"survey",1.53925e-05,0.00747943,-0.0248133028837356
"651",1,7,"Spiny_dogfish",0,39,1,0.02104748493807,"survey",0.0382689,-0.489341,-0.549766342271976
"652",1,7,"Spiny_dogfish",0,39,2,0.302973682030727,"survey",0.736965,-10.5034,-3.15711145227575
"653",1,7,"Spiny_dogfish",0,39,3,0.364591434839881,"survey",0.195039,8.88994,2.39759378144802
"654",1,7,"Spiny_dogfish",0,39,4,0.311387398191322,"survey",0.0297164,28.5234,10.2041383577764
"655",1,7,"Spiny_dogfish",0,39,5,0,"survey",1.12448e-05,0.00851632,-0.0209415185695785
"656",1,8,"Spiny_dogfish",0,49,1,0.0168299140561503,"survey",0.037964,-0.670001,-0.759268752273385
"657",1,8,"Spiny_dogfish",0,49,2,0.47796347146081,"survey",0.736904,-10.143,-2.11150742618798
"658",1,8,"Spiny_dogfish",0,49,3,0.410577063768478,"survey",0.196401,14.8263,3.38296204513152
"659",1,8,"Spiny_dogfish",0,49,4,0.0946295507145611,"survey",0.028722,5.5342,2.7222366305609
"660",1,8,"Spiny_dogfish",0,49,5,0,"survey",8.31268e-06,0.0121797,-0.0201822030512033
"661",1,9,"Spiny_dogfish",0,36,1,0.0168993237653374,"survey",0.038368,-0.498236,-0.657615341349929
"662",1,9,"Spiny_dogfish",0,36,2,0.466617910695151,"survey",0.737552,-7.69326,-1.89286037521635
"663",1,9,"Spiny_dogfish",0,36,3,0.461520343017161,"survey",0.196208,14.2027,3.59377058677964
"664",1,9,"Spiny_dogfish",0,36,4,0.0549624225223509,"survey",0.0278661,1.34836,0.973920500814156
"665",1,9,"Spiny_dogfish",0,36,5,0,"survey",6.10104e-06,0.0100613,-0.0148201700395103
"666",1,10,"Spiny_dogfish",0,43,1,0.0228798542578024,"survey",0.0375116,-0.484469,-0.495390391884686
"667",1,10,"Spiny_dogfish",0,43,2,0.592192542921816,"survey",0.73697,-5.57601,-1.10588576387154
"668",1,10,"Spiny_dogfish",0,43,3,0.351169295177752,"survey",0.198072,8.64186,2.25574603318108
"669",1,10,"Spiny_dogfish",0,43,4,0.0337583076426296,"survey",0.0274416,0.305042,0.250046217815866
"670",1,10,"Spiny_dogfish",0,43,5,0,"survey",4.50519e-06,0.0133209,-0.0139184471116572
"671",1,11,"Spiny_dogfish",0,41,1,0.0324274000464581,"survey",0.0353755,-0.112551,-0.100365127078877
"672",1,11,"Spiny_dogfish",0,41,2,0.569464030625776,"survey",0.731334,-5.84676,-1.21199361167167
"673",1,11,"Spiny_dogfish",0,41,3,0.398108569327766,"survey",0.205138,10.8157,2.7280978794797
"674",1,11,"Spiny_dogfish",0,41,4,0,"survey",0.0281488,-0.0231149,-1.07429083585405
"675",1,11,"Spiny_dogfish",0,41,5,0,"survey",3.44985e-06,0.0137951,-0.0118930168586444
"676",1,12,"Spiny_dogfish",0,35,1,0.0358712738984884,"survey",0.0335973,0.0852868,0.0733951409591221
"677",1,12,"Spiny_dogfish",0,35,2,0.569337164863857,"survey",0.722945,-4.76463,-1.06879585647952
"678",1,12,"Spiny_dogfish",0,35,3,0.322202164908698,"survey",0.213838,4.62015,1.38636398826003
"679",1,12,"Spiny_dogfish",0,35,4,0.0725893963289565,"survey",0.0296175,2.28179,1.4772171564628
"680",1,12,"Spiny_dogfish",0,35,5,0,"survey",2.7064e-06,0.0126254,-0.00973262554504179
"681",1,13,"Spiny_dogfish",0,32,1,0.0116676788058064,"survey",0.0325454,-0.383069,-0.65465618598391
"682",1,13,"Spiny_dogfish",0,32,2,0.268055909260094,"survey",0.713158,-8.39345,-2.98154757976331
"683",1,13,"Spiny_dogfish",0,32,3,0.681386761220052,"survey",0.222518,24.3854,5.50276426277379
"684",1,13,"Spiny_dogfish",0,32,4,0.0388896507140478,"survey",0.0317763,0.25449,0.225734296189427
"685",1,13,"Spiny_dogfish",0,32,5,0,"survey",2.17747e-06,0.0122387,-0.0083473971991274
"686",1,14,"Spiny_dogfish",0,21,1,0.00628483630003759,"survey",0.032999,-0.220193,-0.673908354942588
"687",1,14,"Spiny_dogfish",0,21,2,0.394910018143481,"survey",0.707241,-4.83336,-1.7019272778888
"688",1,14,"Spiny_dogfish",0,21,3,0.598805145556482,"survey",0.226197,12.2338,3.59019941459615
"689",1,14,"Spiny_dogfish",0,21,4,0,"survey",0.0335619,-0.0122085,-0.83952361491503
"690",1,14,"Spiny_dogfish",0,21,5,0,"survey",1.73828e-06,0.00850448,-0.00604184408934888
"691",1,15,"Spiny_dogfish",0,30,1,0.0084542445409848,"survey",0.0344884,-0.357738,-0.767834457609208
"692",1,15,"Spiny_dogfish",0,30,2,0.559032664283642,"survey",0.707469,-3.95344,-0.966600788129997
"693",1,15,"Spiny_dogfish",0,30,3,0.393891903307878,"survey",0.223756,6.67805,1.97001373344839
"694",1,15,"Spiny_dogfish",0,30,4,0.0386211878674954,"survey",0.034285,0.140697,0.128267503019839
"695",1,15,"Spiny_dogfish",0,30,5,0,"survey",1.35288e-06,0.0129008,-0.0063707456392482
"696",1,16,"Spiny_dogfish",0,19,1,0,"survey",0.0354708,-0.0111508,-0.820941654443238
"697",1,16,"Spiny_dogfish",0,19,2,0.262087293077624,"survey",0.710088,-4.96329,-2.31739151802637
"698",1,16,"Spiny_dogfish",0,19,3,0.655370731367086,"survey",0.219987,13.584,4.0462292844258
"699",1,16,"Spiny_dogfish",0,19,4,0.0825419755552902,"survey",0.0344531,1.37232,1.1292946491884
"700",1,16,"Spiny_dogfish",0,19,5,0,"survey",1.04419e-06,0.00866239,-0.0044541677112565
"701",1,17,"Spiny_dogfish",0,35,1,0.0019685985116002,"survey",0.0347311,-0.20416,-1.04004422444429
"702",1,17,"Spiny_dogfish",0,35,2,0.486452823299366,"survey",0.709298,-6.42417,-1.56539121822196
"703",1,17,"Spiny_dogfish",0,35,3,0.441293966167491,"survey",0.22081,10.6873,2.7758862514059
"704",1,17,"Spiny_dogfish",0,35,4,0.0702846120215429,"survey",0.0351609,1.70765,1.108165022966
"705",1,17,"Spiny_dogfish",0,35,5,0,"survey",8.24654e-07,0.0167827,-0.00537241938050261
"706",1,18,"Spiny_dogfish",0,27,1,0,"survey",0.0346718,-0.0157844,-0.967542557203558
"707",1,18,"Spiny_dogfish",0,27,2,0.44521001817682,"survey",0.707981,-5.57781,-1.62273829232883
"708",1,18,"Spiny_dogfish",0,27,3,0.55478998182318,"survey",0.22153,13.7423,3.67916084464702
"709",1,18,"Spiny_dogfish",0,27,4,0,"survey",0.035817,-0.0158721,-0.983391580195804
"710",1,18,"Spiny_dogfish",0,27,5,0,"survey",6.52737e-07,0.0135776,-0.004198082776697
"711",1,19,"Spiny_dogfish",0,34,1,0,"survey",0.0356335,-0.0199697,-1.10069932315778
"712",1,19,"Spiny_dogfish",0,34,2,0.739773462665292,"survey",0.71103,0.987252,0.198762559924907
"713",1,19,"Spiny_dogfish",0,34,3,0.260226537334708,"survey",0.217959,1.56701,0.527908919812006
"714",1,19,"Spiny_dogfish",0,34,4,0,"survey",0.0353775,-0.0199452,-1.09673834618837
"715",1,19,"Spiny_dogfish",0,34,5,0,"survey",5.00743e-07,0.0179985,-0.00412616795586413
"716",1,20,"Spiny_dogfish",0,42,1,0,"survey",0.0346262,-0.024548,-1.20594377978412
"717",1,20,"Spiny_dogfish",0,42,2,0.645640093186283,"survey",0.710313,-2.59712,-0.497304220498575
"718",1,20,"Spiny_dogfish",0,42,3,0.354359906813717,"survey",0.219394,7.13079,1.86739567684038
"719",1,20,"Spiny_dogfish",0,42,4,0,"survey",0.0356663,-0.0246723,-1.22392181122815
"720",1,20,"Spiny_dogfish",0,42,5,0,"survey",3.9313e-07,0.0232492,-0.00406342958595322
"721",1,21,"Spiny_dogfish",0,41,1,0.00279350698376746,"survey",0.0316812,-0.283838,-1.03921157904811
"722",1,21,"Spiny_dogfish",0,41,2,0.736463496896447,"survey",0.696608,1.66835,0.305763701751839
"723",1,21,"Spiny_dogfish",0,41,3,0.260742996119785,"survey",0.233053,1.19882,0.367271707719076
"724",1,21,"Spiny_dogfish",0,41,4,0,"survey",0.0386572,-0.0244148,-1.258946067153
"725",1,21,"Spiny_dogfish",0,41,5,0,"survey",3.32315e-07,0.0233843,-0.00369119425118755
"726",1,22,"Spiny_dogfish",0,44,1,0,"survey",0.0286242,-0.0248798,-1.12225879368352
"727",1,22,"Spiny_dogfish",0,44,2,0.59601639082119,"survey",0.676181,-3.31698,-0.646662290454365
"728",1,22,"Spiny_dogfish",0,44,3,0.40398360917881,"survey",0.251408,8.42412,2.01846816549334
"729",1,22,"Spiny_dogfish",0,44,4,0,"survey",0.0437858,-0.0267492,-1.38801123914758
"730",1,22,"Spiny_dogfish",0,44,5,0,"survey",2.96451e-07,0.0255976,-0.00361162622650794
"731",1,23,"Spiny_dogfish",0,28,1,0,"survey",0.0267294,-0.015641,-0.865114558888012
"732",1,23,"Spiny_dogfish",0,28,2,0.405156633889207,"survey",0.656321,-5.47375,-1.64051002806235
"733",1,23,"Spiny_dogfish",0,28,3,0.594843366110793,"survey",0.267369,13.3091,3.35120349249284
"734",1,23,"Spiny_dogfish",0,28,4,0,"survey",0.049581,-0.0173701,-1.17824785168487
"735",1,23,"Spiny_dogfish",0,28,5,0,"survey",2.67173e-07,0.0165804,-0.00273511316036467
"736",1,24,"Spiny_dogfish",0,34,1,0,"survey",0.0257708,-0.0188685,-0.936059399824605
"737",1,24,"Spiny_dogfish",0,34,2,0.562710295338404,"survey",0.63821,-2.41418,-0.55106510214364
"738",1,24,"Spiny_dogfish",0,34,3,0.437289704661596,"survey",0.280125,6.61573,1.73148424624098
"739",1,24,"Spiny_dogfish",0,34,4,0,"survey",0.0558938,-0.0214995,-1.37854604565825
"740",1,24,"Spiny_dogfish",0,34,5,0,"survey",2.43297e-07,0.0204515,-0.00287612551881868
"741",1,25,"Spiny_dogfish",0,36,1,0,"survey",0.0255942,-0.0199536,-0.959891243839634
"742",1,25,"Spiny_dogfish",0,36,2,0.227071487185805,"survey",0.622697,-8.24647,-3.00813383097571
"743",1,25,"Spiny_dogfish",0,36,3,0.772928512814195,"survey",0.28917,27.3367,5.397631769891
"744",1,25,"Spiny_dogfish",0,36,4,0,"survey",0.0625386,-0.0231683,-1.500463128504
"745",1,25,"Spiny_dogfish",0,36,5,0,"survey",2.23813e-07,0.0219548,-0.00283853271955776
"746",1,26,"Spiny_dogfish",0,31,1,0,"survey",0.0264871,-0.0172886,-0.906145738830129
"747",1,26,"Spiny_dogfish",0,31,2,0.0533078816636592,"survey",0.617436,-4.05118,-3.99726204867699
"748",1,26,"Spiny_dogfish",0,31,3,0.946692118336341,"survey",0.289229,34.7736,6.8066171581174
"749",1,26,"Spiny_dogfish",0,31,4,0,"survey",0.0668479,-0.020157,-1.43954329563233
"750",1,26,"Spiny_dogfish",0,31,5,0,"survey",1.98805e-07,0.0192727,-0.00248252995953725
"751",1,27,"Spiny_dogfish",0,39,1,0,"survey",0.0277261,-0.0219283,-1.03986436615551
"752",1,27,"Spiny_dogfish",0,39,2,0.131113122913008,"survey",0.619522,-7.9413,-3.87514078990715
"753",1,27,"Spiny_dogfish",0,39,3,0.83179699655163,"survey",0.283777,34.8606,6.42451152521297
"754",1,27,"Spiny_dogfish",0,39,4,0.0370898805353617,"survey",0.068975,-0.896204,-0.75818379434344
"755",1,27,"Spiny_dogfish",0,39,5,0,"survey",1.72076e-07,0.0248091,-0.00259055283675126
"756",1,28,"Spiny_dogfish",0,38,1,0.000672381265841139,"survey",0.028893,-0.106265,-1.02343911399208
"757",1,28,"Spiny_dogfish",0,38,2,0.0647462097553668,"survey",0.62444,-5.57935,-4.36613268145271
"758",1,28,"Spiny_dogfish",0,38,3,0.934581408978792,"survey",0.276765,43.1873,7.70798599590816
"759",1,28,"Spiny_dogfish",0,38,4,0,"survey",0.0699016,-0.0248782,-1.62980391458605
"760",1,28,"Spiny_dogfish",0,38,5,0,"survey",1.47652e-07,0.0247544,-0.00236870766452933
"761",1,29,"Spiny_dogfish",0,48,1,0.000212182106844238,"survey",0.029721,-0.0682442,-1.18587993824929
"762",1,29,"Spiny_dogfish",0,48,2,0.079921616703571,"survey",0.629216,-7.91886,-4.79762057309436
"763",1,29,"Spiny_dogfish",0,48,3,0.919866201189585,"survey",0.270633,53.9819,8.64631321555371
"764",1,29,"Spiny_dogfish",0,48,4,0,"survey",0.0704301,-0.0314613,-1.83865298520411
"765",1,29,"Spiny_dogfish",0,48,5,0,"survey",1.27033e-07,0.0319903,-0.00246932865370327
"766",1,30,"Spiny_dogfish",0,38,1,0.00673054173668316,"survey",0.030767,-0.390583,-0.84473346185505
"767",1,30,"Spiny_dogfish",0,38,2,0.0698594716843532,"survey",0.637973,-5.8746,-4.38455760099743
"768",1,30,"Spiny_dogfish",0,38,3,0.923409986578964,"survey",0.262278,44.1352,7.95791023781796
"769",1,30,"Spiny_dogfish",0,38,4,0,"survey",0.0689823,-0.0248279,-1.61905138893119
